"input"	"translation"
"WRN_mut"	"R-HSA-3700989"
"ZNF385A_mut"	"R-HSA-1640170"
"ZNF385A_mut"	"R-HSA-69620"
"ZNF385A_mut"	"R-HSA-69615"
"ZNF385A_mut"	"R-HSA-74160"
"ZNF385A_mut"	"R-HSA-212436"
"ZNF385A_mut"	"R-HSA-73857"
"ZNF385A_mut"	"R-HSA-5633007"
"ZNF385A_mut"	"R-HSA-6804759"
"ZNF385A_mut"	"R-HSA-6791312"
"ZNF385A_mut"	"R-HSA-6804116"
"ZNF385A_mut"	"R-HSA-6804114"
"ZNF385A_mut"	"R-HSA-69895"
"ZNF385A_mut"	"R-HSA-3700989"
"ZNF385A_mut"	"R-HSA-69560"
"ZNF385A_mut"	"R-HSA-69563"
"ZNF385A_mut"	"R-HSA-69580"
"AKAP13_mut"	"R-HSA-204998"
"AKAP13_mut"	"R-HSA-73887"
"AKAP13_mut"	"R-HSA-416482"
"AKAP13_mut"	"R-HSA-388396"
"AKAP13_mut"	"R-HSA-193648"
"AKAP13_mut"	"R-HSA-9012999"
"AKAP13_mut"	"R-HSA-8980692"
"AKAP13_mut"	"R-HSA-9013026"
"AKAP13_mut"	"R-HSA-9013106"
"AKAP13_mut"	"R-HSA-162582"
"AKAP13_mut"	"R-HSA-372790"
"AKAP13_mut"	"R-HSA-194315"
"AKAP13_mut"	"R-HSA-9716542"
"AKAP13_mut"	"R-HSA-193704"
"ARHGEF1_mut"	"R-HSA-204998"
"ARHGEF1_mut"	"R-HSA-73887"
"ARHGEF1_mut"	"R-HSA-416482"
"ARHGEF1_mut"	"R-HSA-388396"
"ARHGEF1_mut"	"R-HSA-193648"
"ARHGEF1_mut"	"R-HSA-9012999"
"ARHGEF1_mut"	"R-HSA-8980692"
"ARHGEF1_mut"	"R-HSA-9013026"
"ARHGEF1_mut"	"R-HSA-9013106"
"ARHGEF1_mut"	"R-HSA-162582"
"ARHGEF1_mut"	"R-HSA-372790"
"ARHGEF1_mut"	"R-HSA-194315"
"ARHGEF1_mut"	"R-HSA-9716542"
"ARHGEF1_mut"	"R-HSA-193704"
"ARHGEF10L_mut"	"R-HSA-204998"
"ARHGEF10L_mut"	"R-HSA-73887"
"ARHGEF10L_mut"	"R-HSA-416482"
"ARHGEF10L_mut"	"R-HSA-388396"
"ARHGEF10L_mut"	"R-HSA-193648"
"ARHGEF10L_mut"	"R-HSA-9012999"
"ARHGEF10L_mut"	"R-HSA-8980692"
"ARHGEF10L_mut"	"R-HSA-9013026"
"ARHGEF10L_mut"	"R-HSA-9013106"
"ARHGEF10L_mut"	"R-HSA-162582"
"ARHGEF10L_mut"	"R-HSA-372790"
"ARHGEF10L_mut"	"R-HSA-194315"
"ARHGEF10L_mut"	"R-HSA-9716542"
"ARHGEF10L_mut"	"R-HSA-193704"
"ARHGEF17_mut"	"R-HSA-204998"
"ARHGEF17_mut"	"R-HSA-73887"
"ARHGEF17_mut"	"R-HSA-416482"
"ARHGEF17_mut"	"R-HSA-388396"
"ARHGEF17_mut"	"R-HSA-193648"
"ARHGEF17_mut"	"R-HSA-9012999"
"ARHGEF17_mut"	"R-HSA-8980692"
"ARHGEF17_mut"	"R-HSA-9013026"
"ARHGEF17_mut"	"R-HSA-9013106"
"ARHGEF17_mut"	"R-HSA-162582"
"ARHGEF17_mut"	"R-HSA-372790"
"ARHGEF17_mut"	"R-HSA-194315"
"ARHGEF17_mut"	"R-HSA-9716542"
"ARHGEF17_mut"	"R-HSA-193704"
"ARHGEF18_mut"	"R-HSA-204998"
"ARHGEF18_mut"	"R-HSA-73887"
"ARHGEF18_mut"	"R-HSA-416482"
"ARHGEF18_mut"	"R-HSA-388396"
"ARHGEF18_mut"	"R-HSA-193648"
"ARHGEF18_mut"	"R-HSA-9013149"
"ARHGEF18_mut"	"R-HSA-9012999"
"ARHGEF18_mut"	"R-HSA-8980692"
"ARHGEF18_mut"	"R-HSA-162582"
"ARHGEF18_mut"	"R-HSA-372790"
"ARHGEF18_mut"	"R-HSA-194315"
"ARHGEF18_mut"	"R-HSA-9716542"
"ARHGEF18_mut"	"R-HSA-9006936"
"ARHGEF18_mut"	"R-HSA-193704"
"ARHGEF37_mut"	"R-HSA-204998"
"ARHGEF37_mut"	"R-HSA-73887"
"ARHGEF37_mut"	"R-HSA-416482"
"ARHGEF37_mut"	"R-HSA-388396"
"ARHGEF37_mut"	"R-HSA-193648"
"ARHGEF37_mut"	"R-HSA-162582"
"ARHGEF37_mut"	"R-HSA-372790"
"ARHGEF37_mut"	"R-HSA-193704"
"ARHGEF38_mut"	"R-HSA-204998"
"ARHGEF38_mut"	"R-HSA-73887"
"ARHGEF38_mut"	"R-HSA-416482"
"ARHGEF38_mut"	"R-HSA-388396"
"ARHGEF38_mut"	"R-HSA-193648"
"ARHGEF38_mut"	"R-HSA-162582"
"ARHGEF38_mut"	"R-HSA-372790"
"ARHGEF38_mut"	"R-HSA-193704"
"ARHGEF40_mut"	"R-HSA-204998"
"ARHGEF40_mut"	"R-HSA-73887"
"ARHGEF40_mut"	"R-HSA-416482"
"ARHGEF40_mut"	"R-HSA-388396"
"ARHGEF40_mut"	"R-HSA-193648"
"ARHGEF40_mut"	"R-HSA-9012999"
"ARHGEF40_mut"	"R-HSA-8980692"
"ARHGEF40_mut"	"R-HSA-9013106"
"ARHGEF40_mut"	"R-HSA-162582"
"ARHGEF40_mut"	"R-HSA-372790"
"ARHGEF40_mut"	"R-HSA-194315"
"ARHGEF40_mut"	"R-HSA-9716542"
"ARHGEF40_mut"	"R-HSA-193704"
"OBSCN_mut"	"R-HSA-204998"
"OBSCN_mut"	"R-HSA-73887"
"OBSCN_mut"	"R-HSA-416482"
"OBSCN_mut"	"R-HSA-388396"
"OBSCN_mut"	"R-HSA-193648"
"OBSCN_mut"	"R-HSA-9012999"
"OBSCN_mut"	"R-HSA-8980692"
"OBSCN_mut"	"R-HSA-9013406"
"OBSCN_mut"	"R-HSA-162582"
"OBSCN_mut"	"R-HSA-372790"
"OBSCN_mut"	"R-HSA-194315"
"OBSCN_mut"	"R-HSA-9716542"
"OBSCN_mut"	"R-HSA-193704"
"PLEKHG5_mut"	"R-HSA-204998"
"PLEKHG5_mut"	"R-HSA-73887"
"PLEKHG5_mut"	"R-HSA-416482"
"PLEKHG5_mut"	"R-HSA-388396"
"PLEKHG5_mut"	"R-HSA-193648"
"PLEKHG5_mut"	"R-HSA-9012999"
"PLEKHG5_mut"	"R-HSA-8980692"
"PLEKHG5_mut"	"R-HSA-9696273"
"PLEKHG5_mut"	"R-HSA-9696264"
"PLEKHG5_mut"	"R-HSA-162582"
"PLEKHG5_mut"	"R-HSA-372790"
"PLEKHG5_mut"	"R-HSA-194315"
"PLEKHG5_mut"	"R-HSA-9716542"
"PLEKHG5_mut"	"R-HSA-193704"
"TIAM2_mut"	"R-HSA-204998"
"TIAM2_mut"	"R-HSA-73887"
"TIAM2_mut"	"R-HSA-416482"
"TIAM2_mut"	"R-HSA-388396"
"TIAM2_mut"	"R-HSA-1430728"
"TIAM2_mut"	"R-HSA-556833"
"TIAM2_mut"	"R-HSA-193648"
"TIAM2_mut"	"R-HSA-1989781"
"TIAM2_mut"	"R-HSA-9013149"
"TIAM2_mut"	"R-HSA-9012999"
"TIAM2_mut"	"R-HSA-400206"
"TIAM2_mut"	"R-HSA-162582"
"TIAM2_mut"	"R-HSA-372790"
"TIAM2_mut"	"R-HSA-194315"
"TIAM2_mut"	"R-HSA-9716542"
"TIAM2_mut"	"R-HSA-193704"
"FLNC_mut"	"R-HSA-446728"
"FLNC_mut"	"R-HSA-1500931"
"FLNC_mut"	"R-HSA-446353"
"KRT14_mut"	"R-HSA-446728"
"KRT14_mut"	"R-HSA-1500931"
"KRT14_mut"	"R-HSA-1266738"
"KRT14_mut"	"R-HSA-6809371"
"KRT14_mut"	"R-HSA-6805567"
"KRT14_mut"	"R-HSA-446107"
"KRT5_mut"	"R-HSA-446728"
"KRT5_mut"	"R-HSA-1500931"
"KRT5_mut"	"R-HSA-1266738"
"KRT5_mut"	"R-HSA-6809371"
"KRT5_mut"	"R-HSA-6805567"
"KRT5_mut"	"R-HSA-446107"
"PARD3_mut"	"R-HSA-446728"
"PARD3_mut"	"R-HSA-1500931"
"PARD3_mut"	"R-HSA-421270"
"PARD3_mut"	"R-HSA-162582"
"PARD3_mut"	"R-HSA-170834"
"PARD3_mut"	"R-HSA-9006936"
"PARD3_mut"	"R-HSA-2173791"
"PARD3_mut"	"R-HSA-420029"
"PRKCI_mut"	"R-HSA-446728"
"PRKCI_mut"	"R-HSA-1500931"
"PRKCI_mut"	"R-HSA-421270"
"PRKCI_mut"	"R-HSA-9711123"
"PRKCI_mut"	"R-HSA-8953897"
"PRKCI_mut"	"R-HSA-2262752"
"PRKCI_mut"	"R-HSA-73887"
"PRKCI_mut"	"R-HSA-9755511"
"PRKCI_mut"	"R-HSA-1912422"
"PRKCI_mut"	"R-HSA-1912408"
"PRKCI_mut"	"R-HSA-162582"
"PRKCI_mut"	"R-HSA-157118"
"PRKCI_mut"	"R-HSA-420029"
"PRKCI_mut"	"R-HSA-193704"
"PRKCI_mut"	"R-HSA-209543"
"PRKCI_mut"	"R-HSA-193639"
"SDK1_mut"	"R-HSA-446728"
"SDK1_mut"	"R-HSA-1500931"
"SDK1_mut"	"R-HSA-421270"
"SDK2_mut"	"R-HSA-446728"
"SDK2_mut"	"R-HSA-1500931"
"SDK2_mut"	"R-HSA-421270"
"SDK2_mut"	"R-HSA-373756"
"C3AR1_mut"	"R-HSA-9664424"
"C3AR1_mut"	"R-HSA-373076"
"C3AR1_mut"	"R-HSA-166658"
"C3AR1_mut"	"R-HSA-1643685"
"C3AR1_mut"	"R-HSA-418594"
"C3AR1_mut"	"R-HSA-388396"
"C3AR1_mut"	"R-HSA-500792"
"C3AR1_mut"	"R-HSA-168256"
"C3AR1_mut"	"R-HSA-5663205"
"C3AR1_mut"	"R-HSA-168249"
"C3AR1_mut"	"R-HSA-9658195"
"C3AR1_mut"	"R-HSA-6798695"
"C3AR1_mut"	"R-HSA-9824443"
"C3AR1_mut"	"R-HSA-375276"
"C3AR1_mut"	"R-HSA-9660826"
"C3AR1_mut"	"R-HSA-977606"
"C3AR1_mut"	"R-HSA-162582"
"C3AR1_mut"	"R-HSA-372790"
"ENTPD1_mut"	"R-HSA-9664424"
"ENTPD1_mut"	"R-HSA-1643685"
"ENTPD1_mut"	"R-HSA-5663205"
"ENTPD1_mut"	"R-HSA-9658195"
"ENTPD1_mut"	"R-HSA-1430728"
"ENTPD1_mut"	"R-HSA-15869"
"ENTPD1_mut"	"R-HSA-8956319"
"ENTPD1_mut"	"R-HSA-9824443"
"ENTPD1_mut"	"R-HSA-9660826"
"IL1A_mut"	"R-HSA-9664424"
"IL1A_mut"	"R-HSA-2559583"
"IL1A_mut"	"R-HSA-8953897"
"IL1A_mut"	"R-HSA-2262752"
"IL1A_mut"	"R-HSA-1280215"
"IL1A_mut"	"R-HSA-1643685"
"IL1A_mut"	"R-HSA-168256"
"IL1A_mut"	"R-HSA-5663205"
"IL1A_mut"	"R-HSA-446652"
"IL1A_mut"	"R-HSA-448706"
"IL1A_mut"	"R-HSA-9020702"
"IL1A_mut"	"R-HSA-6783783"
"IL1A_mut"	"R-HSA-6785807"
"IL1A_mut"	"R-HSA-9658195"
"IL1A_mut"	"R-HSA-9824443"
"IL1A_mut"	"R-HSA-5357801"
"IL1A_mut"	"R-HSA-9660826"
"IL1A_mut"	"R-HSA-5620971"
"IL1A_mut"	"R-HSA-5218859"
"IL1A_mut"	"R-HSA-2559582"
"IL1A_mut"	"R-HSA-449147"
"MEFV_mut"	"R-HSA-9664424"
"MEFV_mut"	"R-HSA-1643685"
"MEFV_mut"	"R-HSA-168256"
"MEFV_mut"	"R-HSA-5663205"
"MEFV_mut"	"R-HSA-622312"
"MEFV_mut"	"R-HSA-168249"
"MEFV_mut"	"R-HSA-9658195"
"MEFV_mut"	"R-HSA-168643"
"MEFV_mut"	"R-HSA-9824443"
"MEFV_mut"	"R-HSA-9660826"
"MEFV_mut"	"R-HSA-844456"
"NLRP3_mut"	"R-HSA-9664424"
"NLRP3_mut"	"R-HSA-9711123"
"NLRP3_mut"	"R-HSA-8953897"
"NLRP3_mut"	"R-HSA-2262752"
"NLRP3_mut"	"R-HSA-9707564"
"NLRP3_mut"	"R-HSA-5688426"
"NLRP3_mut"	"R-HSA-1643685"
"NLRP3_mut"	"R-HSA-168256"
"NLRP3_mut"	"R-HSA-5663205"
"NLRP3_mut"	"R-HSA-622312"
"NLRP3_mut"	"R-HSA-168249"
"NLRP3_mut"	"R-HSA-9658195"
"NLRP3_mut"	"R-HSA-392499"
"NLRP3_mut"	"R-HSA-5689901"
"NLRP3_mut"	"R-HSA-168643"
"NLRP3_mut"	"R-HSA-9824443"
"NLRP3_mut"	"R-HSA-597592"
"NLRP3_mut"	"R-HSA-9660826"
"NLRP3_mut"	"R-HSA-9679506"
"NLRP3_mut"	"R-HSA-9678108"
"NLRP3_mut"	"R-HSA-9692916"
"NLRP3_mut"	"R-HSA-9692914"
"NLRP3_mut"	"R-HSA-9694516"
"NLRP3_mut"	"R-HSA-9705671"
"NLRP3_mut"	"R-HSA-9705683"
"NLRP3_mut"	"R-HSA-844456"
"NLRP3_mut"	"R-HSA-9824446"
"P2RX7_mut"	"R-HSA-9664424"
"P2RX7_mut"	"R-HSA-1643685"
"P2RX7_mut"	"R-HSA-139853"
"P2RX7_mut"	"R-HSA-109582"
"P2RX7_mut"	"R-HSA-168256"
"P2RX7_mut"	"R-HSA-5663205"
"P2RX7_mut"	"R-HSA-622312"
"P2RX7_mut"	"R-HSA-168249"
"P2RX7_mut"	"R-HSA-9658195"
"P2RX7_mut"	"R-HSA-168643"
"P2RX7_mut"	"R-HSA-9824443"
"P2RX7_mut"	"R-HSA-418360"
"P2RX7_mut"	"R-HSA-418346"
"P2RX7_mut"	"R-HSA-9660826"
"P2RX7_mut"	"R-HSA-844456"
"CD2_mut"	"R-HSA-202733"
"CD2_mut"	"R-HSA-109582"
"CD44_mut"	"R-HSA-202733"
"CD44_mut"	"R-HSA-1280215"
"CD44_mut"	"R-HSA-1474228"
"CD44_mut"	"R-HSA-1474244"
"CD44_mut"	"R-HSA-1630316"
"CD44_mut"	"R-HSA-109582"
"CD44_mut"	"R-HSA-2142845"
"CD44_mut"	"R-HSA-168256"
"CD44_mut"	"R-HSA-168249"
"CD44_mut"	"R-HSA-428359"
"CD44_mut"	"R-HSA-216083"
"CD44_mut"	"R-HSA-913531"
"CD44_mut"	"R-HSA-877300"
"CD44_mut"	"R-HSA-1430728"
"CD44_mut"	"R-HSA-8953854"
"CD44_mut"	"R-HSA-71387"
"CD44_mut"	"R-HSA-6798695"
"CD84_mut"	"R-HSA-202733"
"CD84_mut"	"R-HSA-109582"
"CEACAM3_mut"	"R-HSA-202733"
"CEACAM3_mut"	"R-HSA-109582"
"CEACAM3_mut"	"R-HSA-168256"
"CEACAM3_mut"	"R-HSA-168249"
"CEACAM3_mut"	"R-HSA-6798695"
"CEACAM5_mut"	"R-HSA-202733"
"CEACAM5_mut"	"R-HSA-109582"
"CEACAM5_mut"	"R-HSA-392499"
"CEACAM5_mut"	"R-HSA-163125"
"CEACAM5_mut"	"R-HSA-597592"
"CEACAM6_mut"	"R-HSA-202733"
"CEACAM6_mut"	"R-HSA-1474244"
"CEACAM6_mut"	"R-HSA-1566977"
"CEACAM6_mut"	"R-HSA-109582"
"CEACAM6_mut"	"R-HSA-168256"
"CEACAM6_mut"	"R-HSA-168249"
"CEACAM6_mut"	"R-HSA-6798695"
"CEACAM8_mut"	"R-HSA-202733"
"CEACAM8_mut"	"R-HSA-1474244"
"CEACAM8_mut"	"R-HSA-1566977"
"CEACAM8_mut"	"R-HSA-109582"
"CEACAM8_mut"	"R-HSA-168256"
"CEACAM8_mut"	"R-HSA-168249"
"CEACAM8_mut"	"R-HSA-6798695"
"ESAM_mut"	"R-HSA-202733"
"ESAM_mut"	"R-HSA-109582"
"F2_mut"	"R-HSA-202733"
"F2_mut"	"R-HSA-373076"
"F2_mut"	"R-HSA-140875"
"F2_mut"	"R-HSA-166658"
"F2_mut"	"R-HSA-9662001"
"F2_mut"	"R-HSA-9657688"
"F2_mut"	"R-HSA-9651496"
"F2_mut"	"R-HSA-1643685"
"F2_mut"	"R-HSA-9671793"
"F2_mut"	"R-HSA-140877"
"F2_mut"	"R-HSA-416476"
"F2_mut"	"R-HSA-388396"
"F2_mut"	"R-HSA-500792"
"F2_mut"	"R-HSA-163841"
"F2_mut"	"R-HSA-159740"
"F2_mut"	"R-HSA-159854"
"F2_mut"	"R-HSA-109582"
"F2_mut"	"R-HSA-168256"
"F2_mut"	"R-HSA-168249"
"F2_mut"	"R-HSA-140837"
"F2_mut"	"R-HSA-392499"
"F2_mut"	"R-HSA-375276"
"F2_mut"	"R-HSA-76009"
"F2_mut"	"R-HSA-76002"
"F2_mut"	"R-HSA-597592"
"F2_mut"	"R-HSA-977606"
"F2_mut"	"R-HSA-381426"
"F2_mut"	"R-HSA-159782"
"F2_mut"	"R-HSA-162582"
"F2_mut"	"R-HSA-372790"
"F2_mut"	"R-HSA-456926"
"F2_mut"	"R-HSA-159763"
"FCAMR_mut"	"R-HSA-202733"
"FCAMR_mut"	"R-HSA-109582"
"GLG1_mut"	"R-HSA-202733"
"GLG1_mut"	"R-HSA-109582"
"GP6_mut"	"R-HSA-202733"
"GP6_mut"	"R-HSA-114604"
"GP6_mut"	"R-HSA-109582"
"GP6_mut"	"R-HSA-75892"
"GP6_mut"	"R-HSA-76002"
"ITGAM_mut"	"R-HSA-202733"
"ITGAM_mut"	"R-HSA-1280215"
"ITGAM_mut"	"R-HSA-1474244"
"ITGAM_mut"	"R-HSA-109582"
"ITGAM_mut"	"R-HSA-168256"
"ITGAM_mut"	"R-HSA-168249"
"ITGAM_mut"	"R-HSA-216083"
"ITGAM_mut"	"R-HSA-6785807"
"ITGAM_mut"	"R-HSA-6798695"
"ITGAM_mut"	"R-HSA-449147"
"ITGAM_mut"	"R-HSA-166016"
"ITGAM_mut"	"R-HSA-168898"
"ITGAX_mut"	"R-HSA-202733"
"ITGAX_mut"	"R-HSA-1280215"
"ITGAX_mut"	"R-HSA-3000178"
"ITGAX_mut"	"R-HSA-1474244"
"ITGAX_mut"	"R-HSA-109582"
"ITGAX_mut"	"R-HSA-168256"
"ITGAX_mut"	"R-HSA-168249"
"ITGAX_mut"	"R-HSA-216083"
"ITGAX_mut"	"R-HSA-6785807"
"ITGAX_mut"	"R-HSA-6798695"
"ITGAX_mut"	"R-HSA-449147"
"MERTK_mut"	"R-HSA-202733"
"MERTK_mut"	"R-HSA-109582"
"OLR1_mut"	"R-HSA-202733"
"OLR1_mut"	"R-HSA-109582"
"OLR1_mut"	"R-HSA-168256"
"OLR1_mut"	"R-HSA-168249"
"OLR1_mut"	"R-HSA-6798695"
"PROC_mut"	"R-HSA-202733"
"PROC_mut"	"R-HSA-140875"
"PROC_mut"	"R-HSA-140877"
"PROC_mut"	"R-HSA-163841"
"PROC_mut"	"R-HSA-159740"
"PROC_mut"	"R-HSA-159854"
"PROC_mut"	"R-HSA-109582"
"PROC_mut"	"R-HSA-140837"
"PROC_mut"	"R-HSA-392499"
"PROC_mut"	"R-HSA-597592"
"PROC_mut"	"R-HSA-8957275"
"PROC_mut"	"R-HSA-381426"
"PROC_mut"	"R-HSA-159782"
"PROC_mut"	"R-HSA-159763"
"PROS1_mut"	"R-HSA-202733"
"PROS1_mut"	"R-HSA-140875"
"PROS1_mut"	"R-HSA-166658"
"PROS1_mut"	"R-HSA-140877"
"PROS1_mut"	"R-HSA-163841"
"PROS1_mut"	"R-HSA-159740"
"PROS1_mut"	"R-HSA-159854"
"PROS1_mut"	"R-HSA-109582"
"PROS1_mut"	"R-HSA-168256"
"PROS1_mut"	"R-HSA-168249"
"PROS1_mut"	"R-HSA-140837"
"PROS1_mut"	"R-HSA-392499"
"PROS1_mut"	"R-HSA-76002"
"PROS1_mut"	"R-HSA-114608"
"PROS1_mut"	"R-HSA-597592"
"PROS1_mut"	"R-HSA-977606"
"PROS1_mut"	"R-HSA-159782"
"PROS1_mut"	"R-HSA-76005"
"PROS1_mut"	"R-HSA-159763"
"PSG1_mut"	"R-HSA-202733"
"PSG1_mut"	"R-HSA-109582"
"PSG11_mut"	"R-HSA-202733"
"PSG11_mut"	"R-HSA-109582"
"PSG2_mut"	"R-HSA-202733"
"PSG2_mut"	"R-HSA-109582"
"PSG3_mut"	"R-HSA-202733"
"PSG3_mut"	"R-HSA-109582"
"PSG4_mut"	"R-HSA-202733"
"PSG4_mut"	"R-HSA-109582"
"PSG5_mut"	"R-HSA-202733"
"PSG5_mut"	"R-HSA-109582"
"PSG6_mut"	"R-HSA-202733"
"PSG6_mut"	"R-HSA-109582"
"PSG8_mut"	"R-HSA-202733"
"PSG8_mut"	"R-HSA-109582"
"PSG9_mut"	"R-HSA-202733"
"PSG9_mut"	"R-HSA-109582"
"SELE_mut"	"R-HSA-202733"
"SELE_mut"	"R-HSA-109582"
"SELP_mut"	"R-HSA-202733"
"SELP_mut"	"R-HSA-109582"
"SELP_mut"	"R-HSA-76002"
"SELP_mut"	"R-HSA-114608"
"SELP_mut"	"R-HSA-76005"
"SIRPG_mut"	"R-HSA-202733"
"SIRPG_mut"	"R-HSA-1500931"
"SIRPG_mut"	"R-HSA-109582"
"SIRPG_mut"	"R-HSA-391160"
"TEK_mut"	"R-HSA-202733"
"TEK_mut"	"R-HSA-109582"
"TEK_mut"	"R-HSA-5683057"
"TEK_mut"	"R-HSA-5684996"
"TEK_mut"	"R-HSA-5673001"
"TEK_mut"	"R-HSA-162582"
"TEK_mut"	"R-HSA-210993"
"TNFRSF10D_mut"	"R-HSA-202733"
"TNFRSF10D_mut"	"R-HSA-73887"
"TNFRSF10D_mut"	"R-HSA-74160"
"TNFRSF10D_mut"	"R-HSA-212436"
"TNFRSF10D_mut"	"R-HSA-109582"
"TNFRSF10D_mut"	"R-HSA-73857"
"TNFRSF10D_mut"	"R-HSA-162582"
"TNFRSF10D_mut"	"R-HSA-5633008"
"TNFRSF10D_mut"	"R-HSA-6803211"
"TNFRSF10D_mut"	"R-HSA-75158"
"TNFRSF10D_mut"	"R-HSA-3700989"
"ACTN2_mut"	"R-HSA-1500931"
"ACTN2_mut"	"R-HSA-109582"
"ACTN2_mut"	"R-HSA-5683057"
"ACTN2_mut"	"R-HSA-5684996"
"ACTN2_mut"	"R-HSA-397014"
"ACTN2_mut"	"R-HSA-373753"
"ACTN2_mut"	"R-HSA-112316"
"ACTN2_mut"	"R-HSA-76002"
"ACTN2_mut"	"R-HSA-114608"
"ACTN2_mut"	"R-HSA-5673001"
"ACTN2_mut"	"R-HSA-76005"
"ACTN2_mut"	"R-HSA-162582"
"ACTN2_mut"	"R-HSA-390522"
"ACTN2_mut"	"R-HSA-112315"
"ACTN4_mut"	"R-HSA-1500931"
"ACTN4_mut"	"R-HSA-109582"
"ACTN4_mut"	"R-HSA-373753"
"ACTN4_mut"	"R-HSA-76002"
"ACTN4_mut"	"R-HSA-114608"
"ACTN4_mut"	"R-HSA-76005"
"KIRREL_mut"	"R-HSA-1500931"
"KIRREL_mut"	"R-HSA-373753"
"KIRREL2_mut"	"R-HSA-1500931"
"KIRREL2_mut"	"R-HSA-373753"
"KIRREL3_mut"	"R-HSA-1500931"
"KIRREL3_mut"	"R-HSA-373753"
"MAGI2_mut"	"R-HSA-1500931"
"MAGI2_mut"	"R-HSA-373753"
"NPHS1_mut"	"R-HSA-1500931"
"NPHS1_mut"	"R-HSA-373753"
"NPHS2_mut"	"R-HSA-1500931"
"NPHS2_mut"	"R-HSA-373753"
"PTK2B_mut"	"R-HSA-1500931"
"PTK2B_mut"	"R-HSA-1280215"
"PTK2B_mut"	"R-HSA-168256"
"PTK2B_mut"	"R-HSA-451927"
"PTK2B_mut"	"R-HSA-9020558"
"PTK2B_mut"	"R-HSA-9012999"
"PTK2B_mut"	"R-HSA-9013420"
"PTK2B_mut"	"R-HSA-162582"
"PTK2B_mut"	"R-HSA-391160"
"PTK2B_mut"	"R-HSA-449147"
"PTK2B_mut"	"R-HSA-9006934"
"PTK2B_mut"	"R-HSA-194315"
"PTK2B_mut"	"R-HSA-9716542"
"PTK2B_mut"	"R-HSA-194138"
"PTK2B_mut"	"R-HSA-4420097"
"SFTPA1_mut"	"R-HSA-1500931"
"SFTPA1_mut"	"R-HSA-5688890"
"SFTPA1_mut"	"R-HSA-5688849"
"SFTPA1_mut"	"R-HSA-1643685"
"SFTPA1_mut"	"R-HSA-5687613"
"SFTPA1_mut"	"R-HSA-5668914"
"SFTPA1_mut"	"R-HSA-168256"
"SFTPA1_mut"	"R-HSA-168249"
"SFTPA1_mut"	"R-HSA-392499"
"SFTPA1_mut"	"R-HSA-5686938"
"SFTPA1_mut"	"R-HSA-391160"
"SFTPA1_mut"	"R-HSA-5683826"
"SFTPA1_mut"	"R-HSA-181438"
"SFTPA1_mut"	"R-HSA-166016"
"SFTPA1_mut"	"R-HSA-168179"
"SFTPA1_mut"	"R-HSA-168898"
"SFTPA2_mut"	"R-HSA-1500931"
"SFTPA2_mut"	"R-HSA-5688890"
"SFTPA2_mut"	"R-HSA-5688849"
"SFTPA2_mut"	"R-HSA-1643685"
"SFTPA2_mut"	"R-HSA-5687613"
"SFTPA2_mut"	"R-HSA-5668914"
"SFTPA2_mut"	"R-HSA-168256"
"SFTPA2_mut"	"R-HSA-168249"
"SFTPA2_mut"	"R-HSA-392499"
"SFTPA2_mut"	"R-HSA-5686938"
"SFTPA2_mut"	"R-HSA-391160"
"SFTPA2_mut"	"R-HSA-5683826"
"SFTPA2_mut"	"R-HSA-181438"
"SFTPA2_mut"	"R-HSA-166016"
"SFTPA2_mut"	"R-HSA-168179"
"SFTPA2_mut"	"R-HSA-168898"
"SIRPB1_mut"	"R-HSA-1500931"
"SIRPB1_mut"	"R-HSA-2172127"
"SIRPB1_mut"	"R-HSA-168256"
"SIRPB1_mut"	"R-HSA-168249"
"SIRPB1_mut"	"R-HSA-6798695"
"SIRPB1_mut"	"R-HSA-391160"
"SKAP2_mut"	"R-HSA-1500931"
"SKAP2_mut"	"R-HSA-391160"
"CABIN1_mut"	"R-HSA-2559583"
"CABIN1_mut"	"R-HSA-8953897"
"CABIN1_mut"	"R-HSA-2262752"
"CABIN1_mut"	"R-HSA-2559586"
"CABIN1_mut"	"R-HSA-2559584"
"CBX2_mut"	"R-HSA-2559583"
"CBX2_mut"	"R-HSA-8953897"
"CBX2_mut"	"R-HSA-2262752"
"CBX2_mut"	"R-HSA-74160"
"CBX2_mut"	"R-HSA-212436"
"CBX2_mut"	"R-HSA-9006925"
"CBX2_mut"	"R-HSA-392499"
"CBX2_mut"	"R-HSA-2559580"
"CBX2_mut"	"R-HSA-1257604"
"CBX2_mut"	"R-HSA-6807070"
"CBX2_mut"	"R-HSA-597592"
"CBX2_mut"	"R-HSA-73857"
"CBX2_mut"	"R-HSA-8939243"
"CBX2_mut"	"R-HSA-8943724"
"CBX2_mut"	"R-HSA-3108232"
"CBX2_mut"	"R-HSA-2990846"
"CBX2_mut"	"R-HSA-3108214"
"CBX2_mut"	"R-HSA-4655427"
"CBX2_mut"	"R-HSA-4570464"
"CBX2_mut"	"R-HSA-4551638"
"CBX2_mut"	"R-HSA-3899300"
"CBX2_mut"	"R-HSA-162582"
"CBX2_mut"	"R-HSA-8878171"
"EHMT2_mut"	"R-HSA-2559583"
"EHMT2_mut"	"R-HSA-8953897"
"EHMT2_mut"	"R-HSA-2262752"
"EHMT2_mut"	"R-HSA-3247509"
"EHMT2_mut"	"R-HSA-4839726"
"EHMT2_mut"	"R-HSA-427389"
